legacy_codigo,agreement_number,agreement_id,renderer_org_id,renderer_name,status,confidence,notes,document_count,sample_document_code,sample_source,sample_institucion,auto_candidate_count
2301M0044,,,,AGRUPACION DE DISCAPACITADOS VOLVER A EMPEZAR DE CHUDAL,pending,,,1,REN24-2301M0044,RENDICIONES 2024.csv,AGRUPACION DE DISCAPACITADOS VOLVER A EMPEZAR DE CHUDAL,0
2301M0045,,,,JJVV EL TABLON,pending,,,1,REN24-2301M0045,RENDICIONES 2024.csv,JJVV EL TABLON,0
2301M0047,,,,COMITÉ DE ADELANTO LOS TORONJILES,pending,,,1,REN24-2301M0047,RENDICIONES 2024.csv,COMITÉ DE ADELANTO LOS TORONJILES,0
2301M0053,,,,JUNTA DE VECINOS TRES ESQUINAS DE CATO,pending,,,2,REN24-2301M0053,RENDICIONES 2024.csv,JUNTA DE VECINOS TRES ESQUINAS DE CATO,0
2301M0055,,,,JUNTA DE VECINOS LOS PEHUENCHES,pending,,,2,REN24-2301M0055,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS PEHUENCHES,0
2301M0056,,,,JJVV LA PALMA,pending,,,2,REN24-2301M0056,RENDICIONES 2024.csv,JJVV LA PALMA,0
2301M0058,,,,CENTRO DE PADRES ESCUELA BÁSICA PUEBLO SECO,pending,,,1,REN24-2301M0058,RENDICIONES 2024.csv,CENTRO DE PADRES ESCUELA BÁSICA PUEBLO SECO,0
2301M0060,,,,CENTRO DE PADRES Y APODERADOS JARDIN EL TRIGAL,pending,,,2,REN24-2301M0060,RENDICIONES 2024.csv,CENTRO DE PADRES Y APODERADOS JARDIN EL TRIGAL,0
2301M0063,,,,AGRUPACION DE RECICLADORES DE BASE  DE LA REGION DE ÑUBLE,pending,,,1,REN24-2301M0063,RENDICIONES 2024.csv,AGRUPACION DE RECICLADORES DE BASE  DE LA REGION DE ÑUBLE,0
2301M0064,,,,JJVV VEGAS DE NIBLINTO,pending,,,2,REN24-2301M0064,RENDICIONES 2024.csv,JJVV VEGAS DE NIBLINTO,0
2301M0065,,,,JJVV MANUEL PINO YAÑEZ,pending,,,1,REN24-2301M0065,RENDICIONES 2024.csv,JJVV MANUEL PINO YAÑEZ,0
2301M0069,,,,CLUB DE LISIADOS ISRAEL,pending,,,1,REN24-2301M0069,RENDICIONES 2024.csv,CLUB DE LISIADOS ISRAEL,0
2301M0070,,,,"JUNTA DE VECINOS, VILLA PAN DE PIEDRA",pending,,,1,REN24-2301M0070,RENDICIONES 2024.csv,"JUNTA DE VECINOS, VILLA PAN DE PIEDRA",0
2301M0072,,,,JUNTTA DE VECINOS CANCHA DE PARRA,pending,,,1,REN24-2301M0072,RENDICIONES 2024.csv,JUNTTA DE VECINOS CANCHA DE PARRA,0
2301M0073,,,,CORPORACION EDUCACIONAL PERSEVERA,pending,,,1,REN24-2301M0073,RENDICIONES 2024.csv,CORPORACION EDUCACIONAL PERSEVERA,0
2301M0074,,,,JUNTA DE VECINOS TREHUEALEMU,pending,,,2,REN24-2301M0074,RENDICIONES 2024.csv,JUNTA DE VECINOS TREHUEALEMU,0
2301M0077,,,,JUNTA DE VECINOS UNION RINCONADA,pending,,,1,REN24-2301M0077,RENDICIONES 2024.csv,JUNTA DE VECINOS UNION RINCONADA,0
2301M0078,,,,JUNTA DE VECINOS MONTAÑA GARAY,pending,,,1,REN24-2301M0078,RENDICIONES 2024.csv,JUNTA DE VECINOS MONTAÑA GARAY,0
2301M0079,,,,COMITE CAMPESINO COIPIN,pending,,,1,REN24-2301M0079,RENDICIONES 2024.csv,COMITE CAMPESINO COIPIN,0
2301M0080,,,,JUNTA DE VECINOS CANTA RANA,pending,,,1,REN24-2301M0080,RENDICIONES 2024.csv,JUNTA DE VECINOS CANTA RANA,0
2301M0087,,,,JUNTA DE VECINOS SELVA NEGRA,pending,,,1,REN24-2301M0087,RENDICIONES 2024.csv,JUNTA DE VECINOS SELVA NEGRA,0
2301M0088,,,,JJVV EDUARDO FREI MONTALVA,pending,,,1,REN24-2301M0088,RENDICIONES 2024.csv,JJVV EDUARDO FREI MONTALVA,0
2301M0089,,,,JJVV DADINCO,pending,,,1,REN24-2301M0089,RENDICIONES 2024.csv,JJVV DADINCO,0
2301M009,,,,COMITE CAMPESINO CURICA,pending,,,1,REN24-2301M009,RENDICIONES 2024.csv,COMITE CAMPESINO CURICA,0
2301M0091,,,,JJVV MILLAUQUEN PONIENTE,pending,,,3,REN24-2301M0091,RENDICIONES 2024.csv,JJVV MILLAUQUEN PONIENTE,0
2301M066,,,,JUNTA DE VECINOS SAN IGNACIO DE LOYOLA,pending,,,1,REN24-2301M066,RENDICIONES 2024.csv,JUNTA DE VECINOS SAN IGNACIO DE LOYOLA,0
2301M092,,,,JUNTA DE VECINOS PIEDRAS MAULE,pending,,,1,REN24-2301M092,RENDICIONES 2024.csv,JUNTA DE VECINOS PIEDRAS MAULE,0
2301S0003,,,,JUNTA DE VECINOS SAN MARTIN,pending,,,1,REN24-2301S0003,RENDICIONES 2024.csv,JUNTA DE VECINOS SAN MARTIN,0
2301S0009,,,,JUNTA DE VECINOS LOS PLANES,pending,,,1,REN24-2301S0009,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS PLANES,0
2301S0012,,,,UNION COMUNAL DE JUNTAS DE TALLERES LABORALES SAN NICOLAS,pending,,,1,REN24-2301S0012,RENDICIONES 2024.csv,UNION COMUNAL DE JUNTAS DE TALLERES LABORALES SAN NICOLAS,0
2301S0017,,,,JJVV GUILLERMO FUENZALIDA,pending,,,1,REN24-2301S0017,RENDICIONES 2024.csv,JJVV GUILLERMO FUENZALIDA,0
2301S0018,,,,JJVV TRANCOYAN,pending,,,2,REN24-2301S0018,RENDICIONES 2024.csv,JJVV TRANCOYAN,0
2301S0022,,,,CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA BASICA DE ÑIPAS,pending,,,1,REN24-2301S0022,RENDICIONES 2024.csv,CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA BASICA DE ÑIPAS,0
2301S0035,,,,HOGAR DE ANCIANOS SAN FRANCISCO DE ASIS,pending,,,1,REN24-2301S0035,RENDICIONES 2024.csv,HOGAR DE ANCIANOS SAN FRANCISCO DE ASIS,0
2301S0036,,,,CENTRO DE MADRES RENACER DE PEMUCO,pending,,,1,REN24-2301S0036,RENDICIONES 2024.csv,CENTRO DE MADRES RENACER DE PEMUCO,0
2301S0039,,,,UNION COMUNAL DE JUNTA DE VECINOS DE CHILLAN,pending,,,1,REN24-2301S0039,RENDICIONES 2024.csv,UNION COMUNAL DE JUNTA DE VECINOS DE CHILLAN,0
2301S0044,,,,UNION DE DISCAPACITADOS DE NINHUE,pending,,,1,REN24-2301S0044,RENDICIONES 2024.csv,UNION DE DISCAPACITADOS DE NINHUE,0
2301S0045,,,,CLUB DE PERSONAS MAYORES VOLVER A NACER,pending,,,1,REN24-2301S0045,RENDICIONES 2024.csv,CLUB DE PERSONAS MAYORES VOLVER A NACER,0
2301S0049,,,,COMITÉ DE MANUALIDADES LAS HORMIGUITAS,pending,,,1,REN24-2301S0049,RENDICIONES 2024.csv,COMITÉ DE MANUALIDADES LAS HORMIGUITAS,0
2301S0051,,,,AGRUPACION DE PERSONAS CON DISCAPACIDAD DE LA COSTA,pending,,,1,REN24-2301S0051,RENDICIONES 2024.csv,AGRUPACION DE PERSONAS CON DISCAPACIDAD DE LA COSTA,0
2301S0054,,,,AGRUPACIÓN DE JOVENES UNIDOS DISCAPACITADOS DE COELEMU,pending,,,1,REN24-2301S0054,RENDICIONES 2024.csv,AGRUPACIÓN DE JOVENES UNIDOS DISCAPACITADOS DE COELEMU,0
2301S0056,,,,AGRUPACION DE CIEGOS Y LIMITADOS VISUALES DE COELEMU,pending,,,1,REN24-2301S0056,RENDICIONES 2024.csv,AGRUPACION DE CIEGOS Y LIMITADOS VISUALES DE COELEMU,0
2301S0064,,,,JUNTA DE VECINOS DOMINGO ORTIZ DE ROZAS,pending,,,2,REN24-2301S0064,RENDICIONES 2024.csv,JUNTA DE VECINOS DOMINGO ORTIZ DE ROZAS,0
2301S0065,,,,JUNTA DE VECINOS VILLA LOMAS DE MAIPON,pending,,,2,REN24-2301S0065,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA LOMAS DE MAIPON,0
2301S0067,,,,JJVV ALTO PERALES,pending,,,2,REN24-2301S0067,RENDICIONES 2024.csv,JJVV ALTO PERALES,0
2301S0069,,,,JJVV EL AROMO,pending,,,1,REN24-2301S0069,RENDICIONES 2024.csv,JJVV EL AROMO,0
2301S0071,,,,AGRUPACION DE DISCAPACITADOS JESUS NAZARENO DE BUENOS AIRES,pending,,,1,REN24-2301S0071,RENDICIONES 2024.csv,AGRUPACION DE DISCAPACITADOS JESUS NAZARENO DE BUENOS AIRES,0
2301S0074,,,,FUNDACION HABILIDADES PARA LA VIDA DOWN,pending,,,1,REN24-2301S0074,RENDICIONES 2024.csv,FUNDACION HABILIDADES PARA LA VIDA DOWN,0
2301S0075,,,,CLUB DEPORTIVO SOCIAL Y CULTURAL HALCONES DORADOS DE LA POBLACION PUREN,pending,,,1,REN24-2301S0075,RENDICIONES 2024.csv,CLUB DEPORTIVO SOCIAL Y CULTURAL HALCONES DORADOS DE LA POBLACION PUREN,0
2301S0077,,,,FUNDACION APTIVA,pending,,,2,REN24-2301S0077,RENDICIONES 2024.csv,FUNDACION APTIVA,0
2301S0078,,,,AGRUPACION DE EQUINOTERAPIA KAWELLTUN,pending,,,1,REN24-2301S0078,RENDICIONES 2024.csv,AGRUPACION DE EQUINOTERAPIA KAWELLTUN,0
2301S0079,,,,UNIÓN COMUNAL DE JUNTAS DE VECINOS DE COELEMU.,pending,,,1,RENX-2301S0079,RENDICIONES FNDR Y ADNC.csv,UNIÓN COMUNAL DE JUNTAS DE VECINOS DE COELEMU.,0
2301S0080,,,,TALLER LABORAL LA HERMANDAD,pending,,,1,REN24-2301S0080,RENDICIONES 2024.csv,TALLER LABORAL LA HERMANDAD,0
2301S0084,,,,CENTRO GENERAL DE PADRES Y APODERADOS LICEO C-88 SAN FABIAN,pending,,,1,REN24-2301S0084,RENDICIONES 2024.csv,CENTRO GENERAL DE PADRES Y APODERADOS LICEO C-88 SAN FABIAN,0
2301S0087,,,,"ASOCIACION DE FUNCIONARIOS DE EDUCACION, PARADOCENTES, ADMINISTRATIVOS, ASISTENTES DE PARVULOS Y AUXILIARES DE SERVICIOS MENORES AFE QUIRIHUE",pending,,,1,REN24-2301S0087,RENDICIONES 2024.csv,"ASOCIACION DE FUNCIONARIOS DE EDUCACION, PARADOCENTES, ADMINISTRATIVOS, ASISTENTES DE PARVULOS Y AUXILIARES DE SERVICIOS MENORES AFE QUIRIHUE",0
2301S0092,,,,CLUB DE LEONES CHILLAN,pending,,,1,REN24-2301S0092,RENDICIONES 2024.csv,CLUB DE LEONES CHILLAN,0
2301S0093,,,,AGRUPACION DE PACIENTES Y FAMILIARES CON PARKINSON,pending,,,1,REN24-2301S0093,RENDICIONES 2024.csv,AGRUPACION DE PACIENTES Y FAMILIARES CON PARKINSON,0
2301S0094,,,,JJVV VILLA MONTERRICO,pending,,,1,REN24-2301S0094,RENDICIONES 2024.csv,JJVV VILLA MONTERRICO,0
2301S0106,,,,INCLUYEME DOWN BULNES,pending,,,1,REN24-2301S0106,RENDICIONES 2024.csv,INCLUYEME DOWN BULNES,0
2301S0109,,,,"CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA ""GRUMETES CORTEZ",pending,,,1,REN24-2301S0109,RENDICIONES 2024.csv,"CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA ""GRUMETES CORTEZ",0
2301S0111,,,,TALLER LABORAL EMPRENDEDORES DEL PORTAL,pending,,,2,REN24-2301S0111,RENDICIONES 2024.csv,TALLER LABORAL EMPRENDEDORES DEL PORTAL,0
2301S0112,,,,COMITE NAVIDAD / ÑIQUEN,pending,,,1,REN24-2301S0112,RENDICIONES 2024.csv,COMITE NAVIDAD / ÑIQUEN,0
2301S0113,,,,CLUB DEPORTIVO EL TEJAR,pending,,,1,REN24-2301S0113,RENDICIONES 2024.csv,CLUB DEPORTIVO EL TEJAR,0
2301S0118,,,,JUNTA DE VECINOS MEMBRILLAR,pending,,,1,REN24-2301S0118,RENDICIONES 2024.csv,JUNTA DE VECINOS MEMBRILLAR,0
2301S0123,,,,CENTRO DE PADRES Y APODERADOS COLEGIO NUEVA ESPERANZA,pending,,,1,REN24-2301S0123,RENDICIONES 2024.csv,CENTRO DE PADRES Y APODERADOS COLEGIO NUEVA ESPERANZA,0
2301S0127,,,,"GRUPO DE AUTOAYUDA SOCIAL, CULTURAL Y ARTÍSTICO ""ABRAZAR LA VIDA POR UN DÍA MÁS",pending,,,1,REN24-2301S0127,RENDICIONES 2024.csv,"GRUPO DE AUTOAYUDA SOCIAL, CULTURAL Y ARTÍSTICO ""ABRAZAR LA VIDA POR UN DÍA MÁS",0
2301S0130,,,,FUNDACION YO TE CREO,pending,,,1,REN24-2301S0130,RENDICIONES 2024.csv,FUNDACION YO TE CREO,0
2301S0131,,,,AMIGOS DE LA ESCUELA RENACER,pending,,,1,REN24-2301S0131,RENDICIONES 2024.csv,AMIGOS DE LA ESCUELA RENACER,0
2301S0135,,,,COMITÉ CAMPESINO MUJERES AGUA BUENA OESTE,pending,,,1,REN24-2301S0135,RENDICIONES 2024.csv,COMITÉ CAMPESINO MUJERES AGUA BUENA OESTE,0
2301S0136,,,,CORPORACION SOCIAL ÑUBLE MAYOR,pending,,,1,REN24-2301S0136,RENDICIONES 2024.csv,CORPORACION SOCIAL ÑUBLE MAYOR,0
2301S0137,,,,UNION COMUNAL DE MUJERES COMUNA DE RANQUIL,pending,,,1,REN24-2301S0137,RENDICIONES 2024.csv,UNION COMUNAL DE MUJERES COMUNA DE RANQUIL,0
2301S0142,,,,ASOCIACION DE DISCAPACITADOS DE SAN IGNACIO,pending,,,1,REN24-2301S0142,RENDICIONES 2024.csv,ASOCIACION DE DISCAPACITADOS DE SAN IGNACIO,0
2301S0143,,,,"CONSEJO DE DESARROLLO CONSULTORIO GENERAL RURAL ""LUIS MONTECINOS",pending,,,1,REN24-2301S0143,RENDICIONES 2024.csv,"CONSEJO DE DESARROLLO CONSULTORIO GENERAL RURAL ""LUIS MONTECINOS",0
2301S0147,,,,MESA INTERSECTORIAL DE PERSONAS MAYORES DE BULNES,pending,,,1,REN24-2301S0147,RENDICIONES 2024.csv,MESA INTERSECTORIAL DE PERSONAS MAYORES DE BULNES,0
2301S0148,,,,SINDICATO DE TRABAJADORES DE PESCADOS Y MARISCOS SIPREMA,pending,,,1,REN24-2301S0148,RENDICIONES 2024.csv,SINDICATO DE TRABAJADORES DE PESCADOS Y MARISCOS SIPREMA,0
2301S0152,,,,ARTESANOS RAICES DE PEMUCO,pending,,,1,REN24-2301S0152,RENDICIONES 2024.csv,ARTESANOS RAICES DE PEMUCO,0
2301S0154,,,,CLUB DEPORTIVO SOCIAL Y CULTURAL TRES ESQUINAS UNIDO,pending,,,1,REN24-2301S0154,RENDICIONES 2024.csv,CLUB DEPORTIVO SOCIAL Y CULTURAL TRES ESQUINAS UNIDO,0
2301S0155,,,,"CLUB DEPORTIVO RECREATIVO SOCIAL Y CULTURAL DE MUJERES, UNIDAD VECINAL N°16",pending,,,1,REN24-2301S0155,RENDICIONES 2024.csv,"CLUB DEPORTIVO RECREATIVO SOCIAL Y CULTURAL DE MUJERES, UNIDAD VECINAL N°16",0
2301S0156,,,,AGRUPACION EVEREST,pending,,,2,REN24-2301S0156,RENDICIONES 2024.csv,AGRUPACION EVEREST,0
2301S0157,,,,TALLER DE MUJERES DE SANTA ADRIANA,pending,,,1,REN24-2301S0157,RENDICIONES 2024.csv,TALLER DE MUJERES DE SANTA ADRIANA,0
2301S0158,,,,COMISION COMUNAL DE PREVENCION DE DROGAS Y ALCOHOL DE LA COMUNA DE RANQUIL,pending,,,1,REN24-2301S0158,RENDICIONES 2024.csv,COMISION COMUNAL DE PREVENCION DE DROGAS Y ALCOHOL DE LA COMUNA DE RANQUIL,0
2301S0159,,,,COMITE FEMENINO LAS ARAÑITAS DE LA VEGA,pending,,,2,REN24-2301S0159,RENDICIONES 2024.csv,COMITE FEMENINO LAS ARAÑITAS DE LA VEGA,0
2301S0161,,,,CLUB DEPORTIVO UNION CORDILLERA,pending,,,1,REN24-2301S0161,RENDICIONES 2024.csv,CLUB DEPORTIVO UNION CORDILLERA,0
2301S0162,,,,JUNTA DE VECINOS LOS NARANJOS SECTOR ALTO CENTRO AGUAS BUENAS,pending,,,1,REN24-2301S0162,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS NARANJOS SECTOR ALTO CENTRO AGUAS BUENAS,0
2301S0164,,,,UNION COMUNAL JUNTAS DE VECINOS,pending,,,1,REN24-2301S0164,RENDICIONES 2024.csv,UNION COMUNAL JUNTAS DE VECINOS,0
2301S051,,,,AGRUPACION DE PERSWONAS CON DISCAPACIDAD DE LA COSTA,pending,,,1,REN24-2301S051,RENDICIONES 2024.csv,AGRUPACION DE PERSWONAS CON DISCAPACIDAD DE LA COSTA,0
2301S054,,,,AGRUPACION JOVENES UNIDOS DISCAPACITADOS DE COELEMU JUDEC,pending,,,1,REN24-2301S054,RENDICIONES 2024.csv,AGRUPACION JOVENES UNIDOS DISCAPACITADOS DE COELEMU JUDEC,0
2301S056,,,,AGRUPACION DE CIEGOS Y LIMITADOS VISUALES DE COELEMU ACILCO,pending,,,1,REN24-2301S056,RENDICIONES 2024.csv,AGRUPACION DE CIEGOS Y LIMITADOS VISUALES DE COELEMU ACILCO,0
2301S077,,,,FUNDACION APTIVA,pending,,,1,REN24-2301S077,RENDICIONES 2024.csv,FUNDACION APTIVA,0
2301SC0076,,,,JUNTA DE VECINOS DOMINGO DE ROZAS,pending,,,1,REN24-2301SC0076,RENDICIONES 2024.csv,JUNTA DE VECINOS DOMINGO DE ROZAS,0
2301SO144,,,,COMITE DE VIVIENDA VILLA FABIAN DE LA FUENTE,pending,,,1,REN24-2301SO144,RENDICIONES 2024.csv,COMITE DE VIVIENDA VILLA FABIAN DE LA FUENTE,0
2301SO160,,,,EL ESFUERZO DEL ARRAYAN,pending,,,1,REN24-2301SO160,RENDICIONES 2024.csv,EL ESFUERZO DEL ARRAYAN,0
2301SP0002,,,,JJVV LLAHUEN BAJO,pending,,,1,REN24-2301SP0002,RENDICIONES 2024.csv,JJVV LLAHUEN BAJO,0
2301SP0007,,,,JUNTA DE VECINOS VILLA LAS AMERICAS,pending,,,2,REN24-2301SP0007,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA LAS AMERICAS,0
2301SP0010,,,,ONG ÑUBLE CRECE,pending,,,2,REN24-2301SP0010,RENDICIONES 2024.csv,ONG ÑUBLE CRECE,0
2301SP0016,,,,JUNTA DE VECINOS COYANCO,pending,,,1,REN24-2301SP0016,RENDICIONES 2024.csv,JUNTA DE VECINOS COYANCO,0
2301SP0018,,,,JUNTA DE VECINOS SANTA CLARA,pending,,,3,REN24-2301SP0018,RENDICIONES 2024.csv,JUNTA DE VECINOS SANTA CLARA,0
2301SP0019,,,,JUNTA DE VECINOS DE SANTA CRUZ,pending,,,1,REN24-2301SP0019,RENDICIONES 2024.csv,JUNTA DE VECINOS DE SANTA CRUZ,0
2301SP0025,,,,JJVV LA ESPERANZA,pending,,,1,REN24-2301SP0025,RENDICIONES 2024.csv,JJVV LA ESPERANZA,0
2301SP0028,,,,JUNTA DE VECINOS PASO HONDO,pending,,,1,REN24-2301SP0028,RENDICIONES 2024.csv,JUNTA DE VECINOS PASO HONDO,0
2301SP0033,,,,JUNTA DE VECINOS SANTA CLARA,pending,,,1,REN24-2301SP0033,RENDICIONES 2024.csv,JUNTA DE VECINOS SANTA CLARA,0
2301SP0036,,,,JJVV MATADERO,pending,,,1,REN24-2301SP0036,RENDICIONES 2024.csv,JJVV MATADERO,0
2301SP0041,,,,JUNTA DE VECINOS HUACALEMU,pending,,,2,REN24-2301SP0041,RENDICIONES 2024.csv,JUNTA DE VECINOS HUACALEMU,0
2301SP0045,,,,JUNTA DE VECINOS DE LA MARAVILLA,pending,,,2,REN24-2301SP0045,RENDICIONES 2024.csv,JUNTA DE VECINOS DE LA MARAVILLA,0
2301SP0047,,,,JJVV SAN MIGUEL DE ARCÁNGEL,pending,,,1,REN24-2301SP0047,RENDICIONES 2024.csv,JJVV SAN MIGUEL DE ARCÁNGEL,0
2301SP0050,,,,JUNTA DE VECINOS N°2 PASO EL ROBLE,pending,,,1,REN24-2301SP0050,RENDICIONES 2024.csv,JUNTA DE VECINOS N°2 PASO EL ROBLE,0
2301SP0053,,,,CUERPO DE BOMBEROS DE QUIRIHUE,pending,,,2,REN24-2301SP0053,RENDICIONES 2024.csv,CUERPO DE BOMBEROS DE QUIRIHUE,0
2301SP0057,,,,JUNTA DE VECINOS MARTA BRUNET N°25,pending,,,1,REN24-2301SP0057,RENDICIONES 2024.csv,JUNTA DE VECINOS MARTA BRUNET N°25,0
2301SP0058,,,,JJVV VILLA LOS REGIDORES,pending,,,2,REN24-2301SP0058,RENDICIONES 2024.csv,JJVV VILLA LOS REGIDORES,0
2301SP0060,,,,JUNTA DE VECINOS LA DEFENSA NACIONAL,pending,,,1,REN24-2301SP0060,RENDICIONES 2024.csv,JUNTA DE VECINOS LA DEFENSA NACIONAL,0
2301SP0062,,,,COMITÉ DE ADELANTO Y DESARROLLO SANTA MARÍA - LOZIER,pending,,,4,REN24-2301SP0062,RENDICIONES 2024.csv,COMITÉ DE ADELANTO Y DESARROLLO SANTA MARÍA - LOZIER,0
2301SP0069,,,,JUNTA DE VECINOS EL BARCO,pending,,,1,REN24-2301SP0069,RENDICIONES 2024.csv,JUNTA DE VECINOS EL BARCO,0
2301SP0072,,,,JJVV DE POBLACION BINIMELIS,pending,,,1,REN24-2301SP0072,RENDICIONES 2024.csv,JJVV DE POBLACION BINIMELIS,0
2301SP0073,,,,JUNTA DE VECINOS 4-U MANUEL BULNES,pending,,,1,REN24-2301SP0073,RENDICIONES 2024.csv,JUNTA DE VECINOS 4-U MANUEL BULNES,0
2301SP0080,,,,UNIDAD VECINAL N°3 POBL. EDUARDO FREI MONTALVA,pending,,,1,REN24-2301SP0080,RENDICIONES 2024.csv,UNIDAD VECINAL N°3 POBL. EDUARDO FREI MONTALVA,0
2301SP0082,,,,APR LOS CASTAÑOS PARQUE LANTAÑO CHILLAN,pending,,,2,REN24-2301SP0082,RENDICIONES 2024.csv,APR LOS CASTAÑOS PARQUE LANTAÑO CHILLAN,0
2301SP0094,,,,COMITÉ DE AGUA POTABLE RURAL SAN LUIS DE ARIZONA MULLAUQUEN,pending,,,2,REN24-2301SP0094,RENDICIONES 2024.csv,COMITÉ DE AGUA POTABLE RURAL SAN LUIS DE ARIZONA MULLAUQUEN,0
2301SP0099,,,,COMITÉ DE ADELANTO Y DESARROLLO LAS FRUTILLAS,pending,,,2,REN24-2301SP0099,RENDICIONES 2024.csv,COMITÉ DE ADELANTO Y DESARROLLO LAS FRUTILLAS,0
2301SP0100,,,,COMITE DE ADELANTO Y DESARROLLO BUENOS AIRES,pending,,,1,REN24-2301SP0100,RENDICIONES 2024.csv,COMITE DE ADELANTO Y DESARROLLO BUENOS AIRES,0
2301SP0106,,,,COMITÉ DE AGUA POTABLE NINQUIHUE,pending,,,2,REN24-2301SP0106,RENDICIONES 2024.csv,COMITÉ DE AGUA POTABLE NINQUIHUE,0
2301SP0114,,,,JJVV TANILVORO NORTE,pending,,,1,REN24-2301SP0114,RENDICIONES 2024.csv,JJVV TANILVORO NORTE,0
2301SP0116,,,,JJVV BUREO BAJO,pending,,,1,REN24-2301SP0116,RENDICIONES 2024.csv,JJVV BUREO BAJO,0
2301SP0117,,,,JJVV LA VIÑITA,pending,,,1,REN24-2301SP0117,RENDICIONES 2024.csv,JJVV LA VIÑITA,0
2301SP0120,,,,JUNTA DE VECINOS LA DEHESA,pending,,,1,REN24-2301SP0120,RENDICIONES 2024.csv,JUNTA DE VECINOS LA DEHESA,0
2301SP0123,,,,JJVV ROBLERIA,pending,,,1,REN24-2301SP0123,RENDICIONES 2024.csv,JJVV ROBLERIA,0
2301SP0125,,,,JJVV MAITEN CHICO,pending,,,1,REN24-2301SP0125,RENDICIONES 2024.csv,JJVV MAITEN CHICO,0
2301SP0135,,,,JJVV NAHUELTORO INTERIOR,pending,,,1,REN24-2301SP0135,RENDICIONES 2024.csv,JJVV NAHUELTORO INTERIOR,0
2301SP0145,,,,JJ.VV. VOLCANES N°8,pending,,,1,RENX-2301SP0145,RENDICIONES FNDR Y ADNC.csv,JJ.VV. VOLCANES N°8,0
2301SP0147,,,,JUNTA DE VECINOS CONFLUENCIA,pending,,,1,REN24-2301SP0147,RENDICIONES 2024.csv,JUNTA DE VECINOS CONFLUENCIA,0
2301SP0148,,,,JJVV PEDRO AGUIRRE CERDA,pending,,,2,REN24-2301SP0148,RENDICIONES 2024.csv,JJVV PEDRO AGUIRRE CERDA,0
2301SP0150,,,,JJVV EL ALAMO,pending,,,2,REN24-2301SP0150,RENDICIONES 2024.csv,JJVV EL ALAMO,0
2301SP0152,,,,JJVV LOS COPIHUES,pending,,,2,REN24-2301SP0152,RENDICIONES 2024.csv,JJVV LOS COPIHUES,0
2301SP0157,,,,JUNTA DE VECINOS LA UNION DEL SUR,pending,,,1,REN24-2301SP0157,RENDICIONES 2024.csv,JUNTA DE VECINOS LA UNION DEL SUR,0
2301SP0158,,,,JJVV LA UNION DEL SUR,pending,,,2,REN24-2301SP0158,RENDICIONES 2024.csv,JJVV LA UNION DEL SUR,0
2301SP0160,,,,COMITÉ DE EMERGENCIA Y SOCIAL DE RANGUELMO,pending,,,1,REN24-2301SP0160,RENDICIONES 2024.csv,COMITÉ DE EMERGENCIA Y SOCIAL DE RANGUELMO,0
2301SP0166,,,,JUNTA DE VECINOS PARQUE RESIDENCIAL EMMANUEL,pending,,,1,REN24-2301SP0166,RENDICIONES 2024.csv,JUNTA DE VECINOS PARQUE RESIDENCIAL EMMANUEL,0
2301SP0167,,,,JUNTA DE VECINOS POBLACION HERNAN BRAÑAS,pending,,,1,REN24-2301SP0167,RENDICIONES 2024.csv,JUNTA DE VECINOS POBLACION HERNAN BRAÑAS,0
2301SP0168,,,,COMITÉ DE ADELANTO Y DESARROLLO LOS ALTOS AMANECER DE PORTEZUELO,pending,,,2,REN24-2301SP0168,RENDICIONES 2024.csv,COMITÉ DE ADELANTO Y DESARROLLO LOS ALTOS AMANECER DE PORTEZUELO,0
2301SP0174,,,,JUNTA DE VECINOS VILLA DOÑA FRANCISCA III,pending,,,1,REN24-2301SP0174,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA DOÑA FRANCISCA III,0
2301SP0177,,,,GOBIERNO REGIONAL DE ÑUBLE,pending,,,1,REN24-2301SP0177,RENDICIONES 2024.csv,GOBIERNO REGIONAL DE ÑUBLE,0
2301SP0178,,,,JJ.VV. ORIENTE N°9.,pending,,,1,REN24-2301SP0178,RENDICIONES 2024.csv,JJ.VV. ORIENTE N°9.,0
2301SP0181,,,,COMITE DE ADELANTO Y DESARROLLO VILLA GONZALO ROJAS PIZARRO,pending,,,1,REN24-2301SP0181,RENDICIONES 2024.csv,COMITE DE ADELANTO Y DESARROLLO VILLA GONZALO ROJAS PIZARRO,0
2301SP0187,,,,"JJVV N16 SUR PONIENTE ""EL TEJAR",pending,,,1,REN24-2301SP0187,RENDICIONES 2024.csv,"JJVV N16 SUR PONIENTE ""EL TEJAR",0
2301SP0192,,,,JJVV VILLA VIRGEN DEL CAMINO,pending,,,1,REN24-2301SP0192,RENDICIONES 2024.csv,JJVV VILLA VIRGEN DEL CAMINO,0
